taxon_id	name
1923553	Wenzhou bivalvia virus 1
1235824	Acinetobacter phage Abp1
1923279	Hubei tombus-like virus 31
1923278	Hubei tombus-like virus 30
1923281	Hubei tombus-like virus 33
1923280	Hubei tombus-like virus 32
1286143	Nienokoue virus
1923285	Hubei tombus-like virus 37
1923284	Hubei tombus-like virus 36
1574287	Fisavirus 1
98383	Plutella xylostella granulovirus
335204	Fragaria chiloensis cryptic virus
1888308	Wabat virus
1431464	Bovine hungarovirus 1
1236406	Piliocolobus rufomitratus polyomavirus 1
1904884	Wissadula yellow mosaic virus
12465	Bymovirus
1513196	Aedes aegypti densovirus 2
223284	Macroptilium yellow mosaic Florida virus
1161903	Pseudomonas phage MP42
574040	Pepper chat fruit viroid
1823757	Kafue Kinda chacma baboon virus
470214	Capreolus capreolus papillomavirus 1
1391190	Pseudomonas phage MP48
1643326	Bacillus phage phi4J1
1985159	Neofusicoccum luteum mitovirus 1
722755	Lilac leaf chlorosis virus
1755198	Parthenium leaf curl alphasatellite
88387	Narnaviridae
1340822	Mycobacterium phage Daenerys
884612	Pepper leaf curl Lahore Virus-[Pakistan:Lahore1:2004]
1647476	Tsukamurella phage TPA4
209529	Aphid lethal paralysis virus
373408	Mycobacterium virus Llij
1675607	Klebsiella phage Matisse
1158190	Marco virus
1923763	Xingshan nematode virus 4
1841147	Bhindi yellow vein alphasatellite
12024	Pseudomonas phage PRR1
1810396	Squash chlorotic leaf spot virus
103603	Snakehead virus
497865	Cardiospermum yellow leaf curl betasatellite
10749	unassigned Picovirinae
546807	Mycobacterium phage ScottMcG
1307954	Maruca vitrata nucleopolyhedrovirus
942036	Cyclovirus NGchicken15/NGA/2009
90961	Australian bat lyssavirus
1074044	uncultured phage WW-nAnB
1415608	Cardamom bushy dwarf virus satellite
1567026	Enterobacteria phage vB_EcoM_VR5
1305708	Clostridium phage vB_CpeS-CP51
36343	Lactococcus phage bIL67
654916	Omikronpapillomavirus 1
1923765	Xingshan nematode virus 6
532075	Enterobacteria phage EcoDS1
565140	Bacillus phage TP21-L
194540	Nairobi sheep disease virus
341721	Dinovernavirus
1133751	Artemisia virus A
1838080	Gordonia phage Splinter
302070	Begomovirus-associated DNA-III
658904	Megabirnavirus
139872	Lactobacillus prophage Lj928
1925153	Vernonia crinkle virus
1458187	Coconut foliar decay alphasatellite
1646350	Trichomonas vaginalis virus dsRNA satellite S1
1922571	Beihai picorna-like virus 28
194948	Escherichia Stx1 converting phage
1873958	Pectobacterium phage PP16
35312	Capim virus
12139	Southern bean mosaic virus
11990	Levivirus
97081	Enterobacteria phage VT2-Sakai
1383059	Mycobacterium phage Adzzy
10401	Alloherpesviridae
1522178	unclassified Bacillarnavirus
312273	Scrophularia mottle virus
1176153	Tomato necrotic stunt virus
1279082	Pseudomonas phage PPpW-3
1923658	Wenzhou sobemo-like virus 2
28289	Cydia pomonella granulovirus
11657	Bovine immunodeficiency virus
1592764	Cyclovirus TsCyV-1_JP-NUBS-2014
1922883	Hubei diptera virus 22
474453	Rose cryptic virus 1
282786	Penaeid shrimp infectious myonecrosis virus
666962	Drosophila obscura sigmavirus 10A
39720	Walleye dermal sarcoma virus
436911	Steller sea lion vesivirus
1549864	Tilapia lake virus
1325953	Mycobacterium phage PegLeg
1980481	Montano orthohantavirus
1778559	Ctenophore-associated circular virus 2
1778560	Ctenophore-associated circular virus 3
1778558	Ctenophore-associated circular virus 1
572290	Thrush coronavirus HKU12-600
1778561	Ctenophore-associated circular virus 4
1340828	Mycobacterium phage Phelemich
1503290	BtRf-AlphaCoV/HuB2013
1813598	unclassified Marseillevirus
1147152	Enterobacteria phage mEp460
1235649	Propionibacterium phage PHL067M10
12151	Eggplant mosaic virus
1573459	Rosellinia necatrix partitivirus 6
1307804	Escherichia phage Lw1
859651	Rosellinia necatrix partitivirus 2
12166	Poplar mosaic virus
1168281	Vibrio phage VvAW1
741942	Lactococcus phage 1358
1849539	Fusarium poae alternavirus 1
1381464	Blackberry vein banding-associated virus
35280	Pelargonium leaf curl virus
12895	Apple scar skin viroid
878260	Rhododendron virus A
1735466	Mycobacterium phage Pepe
1273741	Bacillus virus Eoghan
941970	Liberibacter phage SC2
941969	Liberibacter phage SC1
1481465	Tomato necrotic dwarf virus
290090	Sida yellow mosaic China virus - [Hainan 8]
11308	Orthomyxoviridae
1147142	Escherichia phage HK578
78541	Sfi11virus
158683	Diadromus pulchellus ascovirus 4a
11033	Semliki Forest virus
39721	Sweet potato chlorotic stunt virus
297254	Lactobacillus virus LLKu
57477	Bacillus phage Bastille
37138	Galleria mellonella densovirus
1922705	Beihai sobemo-like virus 8
1922706	Beihai sobemo-like virus 9
1272959	Xiburema virus
1922701	Beihai sobemo-like virus 4
1922702	Beihai sobemo-like virus 5
1922703	Beihai sobemo-like virus 6
1636270	Rhodoferax phage P26218
1306546	Alfalfa leaf curl virus
329855	Enterobacteria phage FI sensu lato
1654601	Pectobacterium phage Peat1
460364	Wheat eqlid mosaic virus
12241	Tobacco mild green mosaic virus
1714366	Red clover powdery mildew-associated totivirus 5
1714367	Red clover powdery mildew-associated totivirus 6
1714368	Red clover powdery mildew-associated totivirus 7
1714362	Red clover powdery mildew-associated totivirus 1
1714363	Red clover powdery mildew-associated totivirus 2
1714364	Red clover powdery mildew-associated totivirus 3
1714370	Red clover powdery mildew-associated totivirus 9
1592212	Sewage-associated circular DNA molecule-3
444861	Prochlorococcus phage Syn1
1273746	Halovirus HCTV-1
665033	Escherichia phage D108
1273747	Halovirus HCTV-2
1273748	Halovirus HCTV-5
942035	Cyclovirus bat/USA/2009
1883373	Erwinia phage vB_EamM_Huxley
1980494	Tula orthohantavirus
142102	Taura syndrome virus
1498227	Shigella phage POCJ13
64283	Entebbe bat virus
519016	Pepper leaf curl Yunnan virus satellite DNA beta
870465	Melon chlorotic mosaic virus-associated alphasatellite
1168478	Nonlabens phage P12024S
1204525	Streptomyces phage SV1
1755588	Sicinivirus A
207343	Bovine foamy virus
10379	Rhadinovirus
1792269	Staphylococcus phage CNPx
35304	Bunyamwera virus
1923185	Hubei rhabdo-like virus 1
1923187	Hubei rhabdo-like virus 3
1923186	Hubei rhabdo-like virus 2
336987	Tobacco leaf curl Cuba virus
1923191	Hubei rhabdo-like virus 7
1923193	Hubei rhabdo-like virus 9
407837	Tomato leaf curl Pune virus
246343	Avastrovirus
940846	Sweet potato leaf curl Uganda virus-[Uganda:Kampala:2008]
11584	Phlebovirus
1034126	Mycobacterium phage JacAttac
1922822	Changjiang tombus-like virus 8
326574	Haloarcula hispanica virus SH1
1159903	Magpie-robin coronavirus HKU18
1141526	Pseudomonas phage vB_Pae-Kakheti25
116056	Anulavirus
380160	Obodhiang virus
1428456	Kolente virus
1200970	French bean leaf curl virus-Kanpur
1173754	Salmonella virus FSLSP030
269113	Papaya leaf curl Guandong virus
28300	Heron hepatitis B virus
871699	Passerivirus A1
240865	Honeysuckle yellow vein virus
11099	Bovine viral diarrhea virus 1
438782	Abaca bunchy top virus
54315	Bovine viral diarrhea virus 2
1147148	Enterobacteria phage HK629
421976	Curvularia thermal tolerance virus
1838070	Gordonia phage KatherineG
1815511	Lactobacillus phage PLE2
1815510	Lactobacillus phage PLE3
190239	Calicivirus strain NB
1387301	Heterobasidion partitivirus 7
431892	Burkholderia virus phiE122
1120751	Chocolate lily virus A
336633	unclassified Cripavirus
12336	Clostridium phage c-st
1568973	Botrytis cinerea RNA virus 1
180504	Burkholderia virus phiE125
11128	Betacoronavirus
1922736	Beihai uca arcuata virus 1
1774276	Hordeum vulgare alphaendornavirus
507474	Tomato leaf curl Cebu virus
1089115	Mycobacterium virus Babsiella
10724	Bacillus phage SPP1
35343	Pseudomonas phage phiCTX
320432	Chrysodeixis chalcites nucleopolyhedrovirus
1922365	Beihai barnacle virus 7
1922367	Beihai barnacle virus 9
1527535	Mycobacterium phage Tiffany
176106	Betalipothrixvirus
11191	Respirovirus
1208587	Streptococcus phage SPQS1
765765	Colwellia phage 9A
1527463	Mycobacterium phage Cerasum
694581	Marseillevirus marseillevirus
754074	Vibrio phage VBM1
64303	Aroa virus
1922633	Beihai picorna-like virus 85
1922632	Beihai picorna-like virus 84
1922631	Beihai picorna-like virus 83
1922630	Beihai picorna-like virus 82
1922629	Beihai picorna-like virus 81
1922628	Beihai picorna-like virus 80
1445810	Bacillus phage Bp8p-C
1923130	Hubei picorna-like virus 49
1923129	Hubei picorna-like virus 48
1923126	Hubei picorna-like virus 45
1923125	Hubei picorna-like virus 44
1923128	Hubei picorna-like virus 47
1923127	Hubei picorna-like virus 46
1923122	Hubei picorna-like virus 41
12014	Escherichia virus BZ13
1923124	Hubei picorna-like virus 43
1923123	Hubei picorna-like virus 42
1195163	Amazon lily mild mottle virus
370833	Torradovirus
698672	Moussa virus
12063	Parechovirus
1197951	Celeribacter phage P12053L
1904883	Sida chlorotic vein virus
85618	Ateline gammaherpesvirus 3
1715291	Canary bornavirus 3
1715288	Canary bornavirus 1
1455651	Milk vetch dwarf C1 alphasatellite
668618	Staphylococcus phage P954
323118	Brambyvirus
233894	Aeromonas virus 25
57325	Satsuma dwarf virus
1647306	Mycobacterium phage Baee
1010616	Tomato blistering mosaic virus
393599	East African cassava mosaic Kenya virus
304222	Cotton leaf curl Gezira betasatellite
1587515	Black grass varicosavirus-like virus
1255765	Tomato yellow leaf curl China betasatellite
10892	Sedoreovirinae
642111	Vibrio phage VEJphi
338108	G4microvirus
759390	Sida golden mottle virus
12898	Citrus bark cracking viroid
1980471	Hantaan orthohantavirus
1072672	Paspalum striate mosaic virus
1237364	Escherichia phage HX01
1776109	Goose dicistrovirus
166056	Epinotia aporema granulovirus
1563661	Delftia phage RG-2014
11072	Japanese encephalitis virus
1417599	Ralstonia phage RSK1
192022	Chicory yellow mottle virus satellite RNA
137556	Zeavirus
1340819	Mycobacterium phage Catdawg
1746065	Tacheng tick virus 8
1273128	Kenaf leaf curl betasatellite
262071	Clostridium virus phiC2
430796	Staphylococcus phage phi2958PVL
1862701	Pseudomonas phage phiKZ
754059	Synechococcus phage S-CBP4
1273711	Synechococcus phage S-CBP1
756276	Synechococcus phage S-CBP3
756277	Synechococcus phage S-CBP2
12906	Citrus bent leaf viroid
665032	Deftia phage phiW-14
10464	Agrotis segetum granulovirus
1699095	Camel alphacoronavirus
1105286	Rhodobacter phage RcapMu
12889	Coconut tinangaja viroid
187217	Tunavirinae
1048207	Escherichia phage EB49
255131	Burkholderia virus phi1026b
2010277	Culex rhabdo-like virus
47680	Tree shrew adenovirus 1
1170656	Vinca leaf curl virus
12261	Cowpea severe mosaic virus
1913649	Nigrospora oryzae fusarivirus 1
28314	Amdoparvovirus
1546177	Mikumi yellow baboon virus 1
1327764	Mycobacterium phage Dumbo
1606501	Pteronotus parnellii polyomavirus 1
349564	Finch polyomavirus
1923259	Hubei tombus-like virus 13
1114179	Pseudomonas phage tf
1923257	Hubei tombus-like virus 11
1923256	Hubei tombus-like virus 10
1923263	Hubei tombus-like virus 17
1923262	Hubei tombus-like virus 16
1923261	Hubei tombus-like virus 15
1923260	Hubei tombus-like virus 14
1923265	Hubei tombus-like virus 19
1923264	Hubei tombus-like virus 18
764595	Bacillus phage W.Ph.
46221	unclassified Circovirus
713089	Croton yellow vein mosaic alphasatellite
11660	Caprine arthritis encephalitis virus
492094	Petunia vein clearing virus
35310	Bwamba orthobunyavirus
11553	Influenza C virus (C/Ann Arbor/1/50)
1479612	Arboretum virus
686987	Sclerotinia sclerotiorum debilitation-associated RNA virus
11080	St. Louis encephalitis virus
1283079	Pelagibacter phage HTVC019P
502177	unclassified Sobemovirus
857312	Brochothrix phage A9
1425363	Carrot Ch virus 1
984186	Cronobacter phage ENT47670
10991	Rice dwarf virus
1862825	Gemycircularvirus HV-GcV2
78276	unclassified Tobamovirus
1141135	Cronobacter phage vB_CsaM_GAP31
1141136	Cronobacter phage vB_CsaM_GAP32
175950	Salmonella phage ST64B
1923331	Hubei virga-like virus 16
1923330	Hubei virga-like virus 15
1923327	Hubei virga-like virus 12
1923326	Hubei virga-like virus 11
1769949	Rabbit bocaparvovirus
380435	Rochambeau virus
1925019	Leptonychotes weddellii polyomavirus 1
1335476	Eidolon helvum papillomavirus 2
1335477	Eidolon helvum papillomavirus 3
1701804	Klebsiella phage vB_Kp1
1112202	Papaya leaf curl alphasatellite
173443	Salmonella phage ST64T
298650	Ageratum leaf curl virus - [G52]
1959287	Reed chlorotic stripe virus
1465751	Anopheles minimus irodovirus
1608042	Bole Tick Virus 3
1608041	Bole Tick Virus 2
446138	Sus scrofa papillomavirus 1
2025338	Sus scrofa papillomavirus 2
1888953	Brazilian weed virus Y
1856031	Pecan mosaic-associated virus
504501	Propionibacterium phage PAD20
1128151	Mimivirus terra2
1692260	Paramuricea placomus associated circular virus
204086	P68virus
392503	unclassified Comovirus
1524910	Staphylococcus phage MCE-2014
63124	Ectocarpus siliculosus virus 1
292639	Globulovirus
1429903	Mycobacterium phage Bernardo
186165	Euprosterna elaeasa virus
1236391	Ateles paniscus polyomavirus 1
195059	Datura yellow vein nucleorhabdovirus
320845	Staphylococcus virus 55
134386	Cotton leaf curl betasatellite
675833	Helicobasidium mompa alphaendornavirus 1
217615	Grapevine leafroll-associated virus 7
1633878	Bovine hepacivirus
40631	N15virus
1755753	Penicillium aurantiogriseum foetidus-like virus
1204524	Streptomyces phage phiHau3
12264	Cowpea mosaic virus
691965	Rhodococcus phage ReqiPepy6
573175	Vibrio phage martha 12B12
10266	Sheeppox virus
1887213	Bos taurus papillomavirus 13
1070324	Bos taurus papillomavirus 12
1887215	Bos taurus papillomavirus 17
1887214	Bos taurus papillomavirus 16
555603	Mycobacterium phage Solon
1887217	Bos taurus papillomavirus 19
1887216	Bos taurus papillomavirus 18
1034125	Mycobacterium virus Faith1
29262	Rio Bravo virus group
78522	Odocoileus adenovirus 1
1382279	University of Helsinki virus
873160	Spinach severe curly top virus
1821552	Gordonia phage Emalyn
1591073	Listeria phage vB_LmoS_293
1003177	Vibrio phage qdvp001
1636255	Paenibacillus phage Fern
1685759	Lake Sarah-associated circular virus-31
1113547	Salmonella phage 9NA
666146	Cleome leaf crumple virus associated DNA 1
1685761	Lake Sarah-associated circular virus-33
388038	Cucumber mottle virus
31653	Hepatitis C virus genotype 4
31654	Hepatitis C virus genotype 5
31655	Hepatitis C virus genotype 6
1544901	Hepatitis C virus genotype 7
11104	Hepatitis C virus genotype 1
11113	Hepatitis C virus genotype 2
42791	Hepatitis C virus genotype 3
10719	Phic31virus
1888317	Duwamo virus
12455	Bornaviridae
364412	unclassified Iteravirus
10472	Plasmaviridae
71775	Invertebrate iridescent virus 30
1327936	Mycobacterium phage Gizmo
59241	Streptococcus phage Dp-1
1235656	Propionibacterium phage PHL114L00
1716041	Pseudomonas phage K8
1777072	Pseudomonas phage K5
1655019	Propionibacterium phage Procrass1
487152	Staphylococcus virus phiMR25
1532031	Alternaria longipes dsRNA virus 1
344022	Escherichia virus K1E
1922896	Hubei hepe-like virus 3
1922895	Hubei hepe-like virus 2
1922894	Hubei hepe-like virus 1
586419	Cosavirus A
2003652	Cosavirus F
2003650	Cosavirus D
2003651	Cosavirus E
221037	Honeysuckle yellow vein betasatellite
291590	Erethizon dorsatum papillomavirus 1
12478	Hypoviridae
445686	Synechococcus phage S-SSM7
445685	Synechococcus phage S-SSM5
536466	Synechococcus phage S-SSM4
1582151	Clostridium phage phiCD146
10450	unclassified Alphabaculovirus
234601	Sapovirus Mc10
693892	Sweet potato leaf curl Bengal virus
339965	Malvastrum leaf curl betasatellite
1435450	Sclerotinia sclerotiorum umbra-like virus 1
12175	Trichovirus
362399	Sugarcane bacilliform MO virus
1922542	Beihai picorna-like virus 113
1476391	Pseudomonas phage vB_PaeP_C2-10_Ab09
83872	Zucchini lethal chlorosis virus
1572743	Mannheimia phage vB_MhS_535AP2
43761	Barfin flounder nervous necrosis virus
10840	Beet curly top virus
10704	Rhizobium phage 16-3
1868598	Bacillus phage PfEFR-5
461322	Omegapapillomavirus
1922547	Beihai picorna-like virus 118
356862	Peruvian horse sickness virus
1223302	Bluegill picornavirus
701456	Mycobacterium phage SkiPole
68416	Woolly monkey hepatitis B Virus
1912344	Okra yellow vein mosaic virus TJ-2016a
293178	Escherichia phage JS98
10368	Roseolovirus
936005	Bromus catharticus striate mosaic virus
1859492	Kaumoebavirus
12473	Velvet tobacco mottle virus
45237	Victorivirus
700939	Escherichia phage vB_EcoM_VR7
1072177	Vernonia yellow vein Fujian virus betasatellite
11135	Alphacoronavirus
130328	Duck atadenovirus A
652718	Sweet potato leaf curl Canary virus
915293	Ageratum yellow vein Singapore alphasatellite
11644	African green monkey simian foamy virus
298975	Turnip crinkle virus virulent satellite RNA C
1873887	Mycobacterium phage Sneeze
496874	Lactobacillus phage Lrm1
89623	Snow goose hepatitis B virus
536474	Cyanophage Syn30
1931111	Pea leaf distortion virus
561998	Mycobacterium phage Gumball
31713	Crinivirus
167018	Pelarspovirus
1887648	Gordonia phage Hedwig
113370	Spodoptera frugiperda ascovirus 1a
1963247	Menghai flavivirus
1027247	Bovine astrovirus B76-2/HK
333348	Nerine virus X
559878	Clerodendrum golden mosaic China virus
1500801	Propionibacterium phage PHL041M10
698487	Escherichia phage K1-dep(1)
284503	Bombyx mori cypovirus 1 satellite RNA
253702	Opuntia virus X
1608144	Yichang Insect virus
12430	Allexivirus
10501	Phycodnaviridae
1429759	Mycobacterium phage EagleEye
444878	Prochlorococcus phage Syn33
906669	Escherichia phage HK639
1698417	Mycobacterium phage Pioneer
1127767	Espirito Santo virus
885379	Tomato leaf curl Bangladesh betasatellite
45220	Flexal mammarenavirus
239365	Enzootic nasal tumour virus of goats
1923442	Shahe picorna-like virus 12
1685784	Lake Sarah-associated circular virus-7
1923440	Shahe picorna-like virus 10
1923441	Shahe picorna-like virus 11
928211	Pan troglodytes verus polyomavirus 1a
1923107	Hubei picorna-like virus 27
447605	Lindernia anagallis yellow vein virus satellite DNA beta
32620	Iris severe mosaic virus
1229186	Malakal virus
12235	Tobamovirus
1923102	Hubei picorna-like virus 22
1923101	Hubei picorna-like virus 21
1923100	Hubei picorna-like virus 20
1923109	Hubei picorna-like virus 29
1923108	Hubei picorna-like virus 28
1983564	Lake Sinai Virus TO
1923630	Wenzhou picorna-like virus 43
1225643	Mesta yellow vein mosaic virus-associated alphasatellite
1647301	Mycobacterium phage Vincenzo
867696	Salmonella phage ViI
